movieId,avg_rating,rating_count,clean_title,genres,year,weighted_score
7460,3.5833333333333335,6,Coffee and Cigarettes,Comedy|Drama,2003.0,3.296828816795503
3404,3.5833333333333335,6,Titanic,Action|Drama,1953.0,3.296828816795503
127198,3.5833333333333335,6,Dope,Comedy|Drama,2015.0,3.296828816795503
1365,3.5833333333333335,6,Ridicule,Drama,1996.0,3.296828816795503
1082,3.5833333333333335,6,"Candidate, The",Drama,1972.0,3.296828816795503
130978,5.0,1,Love and Pigeons,Comedy|Romance,1985.0,3.2965179164813363
131098,5.0,1,Saving Santa,Animation|Children|Comedy,2013.0,3.2965179164813363
131130,5.0,1,Tom and Jerry: A Nutcracker Tale,Animation|Comedy,2007.0,3.2965179164813363
131237,5.0,1,What Men Talk About,Comedy,2010.0,3.2965179164813363
109633,5.0,1,"Garden of Words, The (Koto no ha no niwa)",Animation|Romance,2013.0,3.2965179164813363
109687,5.0,1,Particle Fever,Documentary,2013.0,3.2965179164813363
108795,5.0,1,Wonder Woman,Action|Adventure|Animation|Fantasy,2009.0,3.2965179164813363
173619,5.0,1,Fugitives,Comedy|Crime,1986.0,3.2965179164813363
163386,5.0,1,Winnie the Pooh and the Day of Concern,Animation,1972.0,3.2965179164813363
95149,5.0,1,Superman/Batman: Public Enemies,Action|Animation|Fantasy,2009.0,3.2965179164813363
4180,5.0,1,Reform School Girls,Action|Drama,1986.0,3.2965179164813363
2824,5.0,1,On the Ropes,Documentary|Drama,1999.0,3.2965179164813363
131610,5.0,1,Willy/Milly,Comedy|Fantasy,1986.0,3.2965179164813363
130970,5.0,1,George Carlin: Life Is Worth Losing,Comedy,2005.0,3.2965179164813363
64501,5.0,1,Che: Part Two,Drama|War,2008.0,3.2965179164813363
64499,5.0,1,Che: Part One,Drama|War,2008.0,3.2965179164813363
172875,5.0,1,A Detective Story,Animation|Sci-Fi,2003.0,3.2965179164813363
172909,5.0,1,Cheburashka,Animation,1971.0,3.2965179164813363
150554,5.0,1,The Love Bug,Adventure|Children|Comedy|Fantasy,1997.0,3.2965179164813363
163072,5.0,1,Winnie Pooh,Animation|Children,1969.0,3.2965179164813363
6611,5.0,1,Umberto D.,Drama,1952.0,3.2965179164813363
4135,5.0,1,"Monster Squad, The",Adventure|Comedy|Horror,1987.0,3.2965179164813363
69469,5.0,1,Garfield's Pet Force,Animation,2009.0,3.2965179164813363
172577,5.0,1,Last Year's Snow Was Falling,Animation|Children|Comedy|Fantasy,1983.0,3.2965179164813363
173963,5.0,1,Empties,Comedy,2007.0,3.2965179164813363
134109,5.0,1,Radio Day,Comedy,2008.0,3.2965179164813363
5723,5.0,1,Continental Divide,Comedy|Romance,1981.0,3.2965179164813363
42556,5.0,1,7 Faces of Dr. Lao,Fantasy|Mystery|Western,1964.0,3.2965179164813363
77846,5.0,1,12 Angry Men,Crime|Drama,1997.0,3.2965179164813363
69211,5.0,1,Boy Eats Girl,Comedy|Horror,2005.0,3.2965179164813363
175293,5.0,1,Gena the Crocodile,Animation|Children,1969.0,3.2965179164813363
175387,5.0,1,On the Trail of the Bremen Town Musicians,Adventure|Animation|Children,1973.0,3.2965179164813363
175397,5.0,1,"In the blue sea, in the white foam.",Animation|Children|Fantasy,1984.0,3.2965179164813363
175431,5.0,1,Bobik Visiting Barbos,Animation|Comedy,1977.0,3.2965179164813363
2075,5.0,1,Mephisto,Drama|War,1981.0,3.2965179164813363
92494,5.0,1,Dylan Moran: Monster,Comedy|Documentary,2004.0,3.2965179164813363
172583,5.0,1,Investigation Held by Kolobki,Animation,1986.0,3.2965179164813363
5059,5.0,1,Little Dieter Needs to Fly,Documentary,1997.0,3.2965179164813363
148,5.0,1,"Awfully Big Adventure, An",Drama,1995.0,3.2965179164813363
129514,5.0,1,George Carlin: It's Bad for Ya!,Comedy,2008.0,3.2965179164813363
100906,5.0,1,Maniac Cop 2,Action|Horror|Thriller,1990.0,3.2965179164813363
27320,5.0,1,"Nine Lives of Tomas Katz, The",Comedy|Drama|Fantasy,2000.0,3.2965179164813363
27373,5.0,1,61*,Drama,2001.0,3.2965179164813363
176601,5.0,1,Black Mirror,Unknown,1999.0,3.2965179164813363
126088,5.0,1,A Flintstones Christmas Carol,Animation|Children|Comedy,1994.0,3.2965179164813363
5490,5.0,1,The Big Bus,Action|Comedy,1976.0,3.2965179164813363
5513,5.0,1,Martin Lawrence Live: Runteldat,Comedy|Documentary,2002.0,3.2965179164813363
44943,5.0,1,9/11,Documentary,2002.0,3.2965179164813363
128914,5.0,1,Tom Segura: Completely Normal,Comedy,2014.0,3.2965179164813363
5746,5.0,1,Galaxy of Terror (Quest),Action|Horror|Mystery|Sci-Fi,1981.0,3.2965179164813363
86721,5.0,1,Idiots and Angels,Animation|Drama|Fantasy,2008.0,3.2965179164813363
134004,5.0,1,What Love Is,Comedy|Romance,2007.0,3.2965179164813363
131724,5.0,1,The Jinx: The Life and Deaths of Robert Durst,Documentary,2015.0,3.2965179164813363
132153,5.0,1,Buzzard,Comedy|Drama|Horror,2015.0,3.2965179164813363
132333,5.0,1,Seve,Documentary|Drama,2014.0,3.2965179164813363
86668,5.0,1,Louis Theroux: Law & Disorder,Documentary,2008.0,3.2965179164813363
102217,5.0,1,Bill Hicks: Revelations,Comedy,1993.0,3.2965179164813363
69860,5.0,1,Eichmann,Drama|War,2007.0,3.2965179164813363
87834,5.0,1,My Life as McDull (Mak dau goo si),Animation|Comedy|Drama,2001.0,3.2965179164813363
45503,5.0,1,Peaceful Warrior,Drama,2006.0,3.2965179164813363
44851,5.0,1,Go for Zucker! (Alles auf Zucker!),Comedy,2004.0,3.2965179164813363
5607,5.0,1,"Son of the Bride (Hijo de la novia, El)",Comedy|Drama,2001.0,3.2965179164813363
5745,5.0,1,"Four Seasons, The",Comedy|Drama,1981.0,3.2965179164813363
8238,5.0,1,Little Murders,Comedy|Crime,1971.0,3.2965179164813363
3792,5.0,1,Duel in the Sun,Drama|Romance|Western,1946.0,3.2965179164813363
3795,5.0,1,"Five Senses, The",Drama,1999.0,3.2965179164813363
76091,5.0,1,Mother (Madeo),Crime|Drama|Mystery|Thriller,2009.0,3.2965179164813363
88448,5.0,1,Paper Birds (Pájaros de papel),Comedy|Drama,2010.0,3.2965179164813363
6192,5.0,1,Open Hearts (Elsker dig for evigt),Romance,2002.0,3.2965179164813363
1349,5.0,1,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice),Horror,1986.0,3.2965179164813363
6201,5.0,1,Lady Jane,Drama|Romance,1986.0,3.2965179164813363
3496,5.0,1,Madame Sousatzka,Drama,1988.0,3.2965179164813363
170597,5.0,1,A Plasticine Crow,Animation,1981.0,3.2965179164813363
140265,5.0,1,George Carlin: Jammin' in New York,Comedy,1992.0,3.2965179164813363
146662,5.0,1,Dragons: Gift of the Night Fury,Adventure|Animation|Comedy,2011.0,3.2965179164813363
3567,5.0,1,Bossa Nova,Comedy|Drama|Romance,2000.0,3.2965179164813363
136353,5.0,1,Scooby-Doo! and the Loch Ness Monster,Animation|Children|Comedy,2004.0,3.2965179164813363
138632,5.0,1,Tokyo Tribe,Action|Crime|Drama|Sci-Fi,2014.0,3.2965179164813363
138835,5.0,1,Return to Treasure Island,Adventure|Animation|Comedy,1988.0,3.2965179164813363
72142,5.0,1,Love Exposure (Ai No Mukidashi),Action|Comedy|Drama|Romance,2008.0,3.2965179164813363
147410,5.0,1,A Perfect Day,Comedy|Drama,2015.0,3.2965179164813363
26366,5.0,1,Harlan County U.S.A.,Documentary,1976.0,3.2965179164813363
26401,5.0,1,Last Hurrah for Chivalry (Hao xia),Action|Drama,1979.0,3.2965179164813363
167064,5.0,1,I Am Not Your Negro,Documentary,2017.0,3.2965179164813363
25887,5.0,1,Tales of Manhattan,Comedy|Drama,1942.0,3.2965179164813363
3678,5.0,1,"Man with the Golden Arm, The",Drama,1955.0,3.2965179164813363
162344,5.0,1,Tom Segura: Mostly Stories,Comedy,2016.0,3.2965179164813363
162414,5.0,1,Moonlight,Drama,1999.0,3.2965179164813363
4788,5.0,1,Moscow Does Not Believe in Tears (Moskva slezam ne verit),Drama|Romance,1979.0,3.2965179164813363
142444,5.0,1,The Editor,Comedy|Horror|Mystery,2015.0,3.2965179164813363
141718,5.0,1,Deathgasm,Comedy|Horror,2015.0,3.2965179164813363
141816,5.0,1,12 Chairs,Adventure|Comedy,1976.0,3.2965179164813363
158398,5.0,1,World of Glory,Comedy,1991.0,3.2965179164813363
25906,5.0,1,Mr. Skeffington,Drama|Romance,1944.0,3.2965179164813363
3531,5.0,1,All the Vermeers in New York,Comedy|Drama|Romance,1990.0,3.2965179164813363
146684,5.0,1,Cosmic Scrat-tastrophe,Animation|Children|Comedy,2015.0,3.2965179164813363
145994,5.0,1,Formula of Love,Comedy,1984.0,3.2965179164813363
4454,5.0,1,More,Animation|Drama|Sci-Fi|IMAX,1998.0,3.2965179164813363
2512,5.0,1,"Ballad of Narayama, The (Narayama bushiko)",Drama,1983.0,3.2965179164813363
147250,5.0,1,The Adventures of Sherlock Holmes and Doctor Watson,Unknown,1999.0,3.2965179164813363
99636,5.0,1,English Vinglish,Comedy|Drama,2012.0,3.2965179164813363
187717,5.0,1,Won't You Be My Neighbor?,Documentary,2018.0,3.2965179164813363
33649,5.0,1,Saving Face,Comedy|Drama|Romance,2004.0,3.2965179164813363
25947,5.0,1,Unfaithfully Yours,Comedy,1948.0,3.2965179164813363
85295,5.0,1,Scooby-Doo! Curse of the Lake Monster,Adventure|Children|Comedy|Mystery,2010.0,3.2965179164813363
151769,5.0,1,Three from Prostokvashino,Animation,1978.0,3.2965179164813363
134095,5.0,1,My Love,Animation|Drama,2006.0,3.2965179164813363
134796,5.0,1,Bitter Lake,Documentary,2015.0,3.2965179164813363
134847,5.0,1,Ghost Graduation,Comedy,2012.0,3.2965179164813363
5888,5.0,1,Brother (Brat),Crime|Drama,1997.0,3.2965179164813363
5889,5.0,1,"Cruel Romance, A (Zhestokij Romans)",Drama|Romance,1984.0,3.2965179164813363
26350,5.0,1,"Passenger, The (Professione: reporter)",Drama,1975.0,3.2965179164813363
26840,5.0,1,Sonatine (Sonachine),Action|Comedy|Crime|Drama,1993.0,3.2965179164813363
102084,5.0,1,Justice League: Doom,Action|Animation|Fantasy,2012.0,3.2965179164813363
100556,5.0,1,"Act of Killing, The",Documentary,2012.0,3.2965179164813363
7122,5.0,1,King of Hearts,Comedy|Drama|War,1966.0,3.2965179164813363
86237,5.0,1,Connections,Documentary,1978.0,3.2965179164813363
179133,5.0,1,Loving Vincent,Animation|Crime|Drama,2017.0,3.2965179164813363
179135,5.0,1,Blue Planet II,Documentary,2017.0,3.2965179164813363
172793,5.0,1,Vovka in the Kingdom of Far Far Away,Adventure|Animation|Children|Fantasy,1965.0,3.2965179164813363
26169,5.0,1,Branded to Kill (Koroshi no rakuin),Action|Crime|Drama,1967.0,3.2965179164813363
495,5.0,1,In the Realm of the Senses (Ai no corrida),Drama,1976.0,3.2965179164813363
26849,5.0,1,"Stand, The",Adventure|Drama|Fantasy|Horror|Sci-Fi,1994.0,3.2965179164813363
6835,5.0,1,Alien Contamination,Action|Horror|Sci-Fi,1980.0,3.2965179164813363
159811,5.0,1,The Bremen Town Musicians,Animation|Drama|Fantasy,1969.0,3.2965179164813363
2196,5.0,1,Knock Off,Action,1998.0,3.2965179164813363
27751,5.0,1,'Salem's Lot,Drama|Horror|Mystery|Thriller,2004.0,3.2965179164813363
94810,5.0,1,Eva,Drama|Fantasy|Sci-Fi,2011.0,3.2965179164813363
93320,5.0,1,Trailer Park Boys,Comedy|Crime,1999.0,3.2965179164813363
33138,5.0,1,Palindromes,Adventure|Comedy|Drama,2004.0,3.2965179164813363
136359,5.0,1,Scooby-Doo Goes Hollywood,Animation|Children|Comedy,1979.0,3.2965179164813363
143031,5.0,1,Jump In!,Comedy|Drama|Romance,2007.0,3.2965179164813363
3303,5.0,1,Black Tar Heroin: The Dark End of the Street,Documentary,2000.0,3.2965179164813363
136469,5.0,1,Larry David: Curb Your Enthusiasm,Comedy,1999.0,3.2965179164813363
136503,5.0,1,Tom and Jerry: Shiver Me Whiskers,Animation|Children|Comedy,2006.0,3.2965179164813363
136556,5.0,1,Kung Fu Panda: Secrets of the Masters,Animation|Children,2011.0,3.2965179164813363
136834,5.0,1,The Eye: Infinity,Horror,2005.0,3.2965179164813363
136850,5.0,1,Villain,Crime|Drama|Thriller,1971.0,3.2965179164813363
136341,5.0,1,Scooby-Doo! and the Samurai Sword,Animation|Children|Comedy,2009.0,3.2965179164813363
136355,5.0,1,Big Top Scooby-Doo!,Animation|Children|Comedy,2012.0,3.2965179164813363
8911,5.0,1,Raise Your Voice,Romance,2004.0,3.2965179164813363
7815,5.0,1,True Stories,Comedy|Musical,1986.0,3.2965179164813363
8804,5.0,1,"Story of Women (Affaire de femmes, Une)",Drama,1988.0,3.2965179164813363
8738,5.0,1,"Woman Is a Woman, A (femme est une femme, Une)",Comedy|Drama|Musical|Romance,1961.0,3.2965179164813363
118834,5.0,1,National Lampoon's Bag Boy,Comedy,2007.0,3.2965179164813363
118894,5.0,1,Scooby-Doo! Abracadabra-Doo,Animation|Children|Mystery,2010.0,3.2965179164813363
5416,5.0,1,Cherish,Comedy|Drama|Thriller,2002.0,3.2965179164813363
73822,5.0,1,Meantime,Comedy|Drama,1984.0,3.2965179164813363
120130,5.0,1,Into the Forest of Fireflies' Light,Animation|Drama|Fantasy,2011.0,3.2965179164813363
5088,5.0,1,"Going Places (Valseuses, Les)",Comedy|Crime|Drama,1974.0,3.2965179164813363
26078,5.0,1,Advise and Consent,Drama,1962.0,3.2965179164813363
2969,5.0,1,"Man and a Woman, A (Un homme et une femme)",Drama|Romance,1966.0,3.2965179164813363
2972,5.0,1,Red Sorghum (Hong gao liang),Drama|War,1987.0,3.2965179164813363
71268,5.0,1,Tyler Perry's I Can Do Bad All by Myself,Comedy|Drama,2009.0,3.2965179164813363
156025,5.0,1,Ice Age: The Great Egg-Scapade,Adventure|Animation|Children|Comedy,2016.0,3.2965179164813363
633,5.0,1,Denise Calls Up,Comedy,1995.0,3.2965179164813363
5241,5.0,1,Seems Like Old Times,Comedy|Romance,1980.0,3.2965179164813363
117531,5.0,1,Watermark,Documentary,2014.0,3.2965179164813363
26073,5.0,1,"Human Condition III, The (Ningen no joken III)",Drama|War,1961.0,3.2965179164813363
47736,5.0,1,"Chump at Oxford, A",Comedy,1940.0,3.2965179164813363
143511,5.0,1,Human,Documentary,2015.0,3.2965179164813363
143559,5.0,1,L.A. Slasher,Comedy|Crime|Fantasy,2015.0,3.2965179164813363
3939,5.0,1,Slumber Party Massacre II,Horror,1987.0,3.2965179164813363
121781,5.0,1,Stuart Little 3: Call of the Wild,Animation|Children|Comedy|Fantasy,2005.0,3.2965179164813363
122092,5.0,1,Guy X,Comedy|War,2005.0,3.2965179164813363
120138,5.0,1,PK,Comedy|Drama|Fantasy|Mystery|Romance,2014.0,3.2965179164813363
27523,5.0,1,My Sassy Girl (Yeopgijeogin geunyeo),Comedy|Romance,2001.0,3.2965179164813363
50999,5.0,1,"Ugly Duckling and Me!, The",Animation|Comedy,2006.0,3.2965179164813363
96608,5.0,1,Runaway Brain,Animation|Comedy|Sci-Fi,1995.0,3.2965179164813363
96832,5.0,1,Holy Motors,Drama|Fantasy|Musical|Mystery|Sci-Fi,2012.0,3.2965179164813363
59814,5.0,1,Ex Drummer,Comedy|Crime|Drama|Horror,2007.0,3.2965179164813363
96430,5.0,1,"Odd Life of Timothy Green, The",Comedy|Drama|Fantasy,2012.0,3.2965179164813363
72692,5.0,1,Mickey's Once Upon a Christmas,Animation|Comedy|Fantasy,1999.0,3.2965179164813363
118270,5.0,1,Hellbenders,Comedy|Horror|Thriller,2012.0,3.2965179164813363
5328,5.0,1,Rain,Drama|Romance,2001.0,3.2965179164813363
6021,5.0,1,"American Friend, The (Amerikanische Freund, Der)",Crime|Drama|Mystery|Thriller,1977.0,3.2965179164813363
5244,5.0,1,Shogun Assassin,Action|Adventure,1980.0,3.2965179164813363
184245,5.0,1,De platte jungle,Documentary,1978.0,3.2965179164813363
3687,5.0,1,Light Years (Gandahar),Adventure|Animation|Fantasy|Sci-Fi,1988.0,3.2965179164813363
7071,5.0,1,"Woman Under the Influence, A",Drama,1974.0,3.2965179164813363
136445,5.0,1,George Carlin: Back in Town,Comedy,1996.0,3.2965179164813363
136447,5.0,1,George Carlin: You Are All Diseased,Comedy,1999.0,3.2965179164813363
40491,5.0,1,"Match Factory Girl, The (Tulitikkutehtaan tyttö)",Comedy|Drama,1990.0,3.2965179164813363
149566,5.0,1,Unicorn City,Comedy|Romance,2012.0,3.2965179164813363
82744,5.0,1,Faster,Action|Crime|Drama,2010.0,3.2965179164813363
1310,5.0,1,Hype!,Documentary,1996.0,3.2965179164813363
171749,5.0,1,Death Note: Desu nôto (2006–2007),Unknown,1999.0,3.2965179164813363
138966,5.0,1,Nasu: Summer in Andalusia,Animation,2003.0,3.2965179164813363
139640,5.0,1,Ooops! Noah is Gone...,Animation,2015.0,3.2965179164813363
876,5.0,1,Supercop 2 (Project S) (Chao ji ji hua),Action|Comedy|Crime|Thriller,1993.0,3.2965179164813363
34312,5.0,1,"Calcium Kid, The",Comedy,2004.0,3.2965179164813363
173351,5.0,1,Wow! A Talking Fish!,Animation|Children|Comedy|Fantasy,1983.0,3.2965179164813363
173355,5.0,1,Travels of an Ant,Animation,1983.0,3.2965179164813363
140627,5.0,1,Battle For Sevastopol,Drama|Romance|War,2015.0,3.2965179164813363
6086,5.0,1,"I, the Jury",Crime|Drama|Thriller,1982.0,3.2965179164813363
4495,5.0,1,Crossing Delancey,Comedy|Romance,1988.0,3.2965179164813363
67618,5.0,1,Strictly Sexual,Comedy|Drama|Romance,2008.0,3.2965179164813363
26928,5.0,1,"Summer's Tale, A (Conte d'été)",Comedy|Drama|Romance,1996.0,3.2965179164813363
27704,5.0,1,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka),Action|Drama|Thriller|War,2003.0,3.2965179164813363
1140,5.0,1,Entertaining Angels: The Dorothy Day Story,Drama,1996.0,3.2965179164813363
3940,5.0,1,Slumber Party Massacre III,Horror,1990.0,3.2965179164813363
3941,5.0,1,Sorority House Massacre,Horror,1986.0,3.2965179164813363
3942,5.0,1,Sorority House Massacre II,Horror,1990.0,3.2965179164813363
3951,5.0,1,Two Family House,Drama,2000.0,3.2965179164813363
79897,5.0,1,Get Low,Comedy|Drama|Mystery,2009.0,3.2965179164813363
467,5.0,1,Live Nude Girls,Comedy,1995.0,3.2965179164813363
147196,5.0,1,The Girls,Comedy|Romance,1961.0,3.2965179164813363
147286,5.0,1,The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra,Crime|Mystery,1983.0,3.2965179164813363
147300,5.0,1,Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches,Crime|Mystery,1986.0,3.2965179164813363
147326,5.0,1,The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers,Crime|Mystery,1980.0,3.2965179164813363
147328,5.0,1,The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature,Crime,1979.0,3.2965179164813363
147330,5.0,1,Sherlock Holmes and Dr. Watson: Acquaintance,Crime,1979.0,3.2965179164813363
80124,5.0,1,Sisters (Syostry),Action|Crime|Drama,2001.0,3.2965179164813363
83969,5.0,1,Down Argentine Way,Comedy|Drama|Romance,1940.0,3.2965179164813363
90943,5.0,1,Into the Abyss,Documentary,2011.0,3.2965179164813363
4813,5.0,1,When Worlds Collide,Sci-Fi,1951.0,3.2965179164813363
107951,5.0,1,Hunting Elephants,Comedy|Crime,2013.0,3.2965179164813363
108078,5.0,1,Chinese Puzzle (Casse-tête chinois),Comedy|Romance,2013.0,3.2965179164813363
174551,5.0,1,Obsession,Comedy,1965.0,3.2965179164813363
172585,5.0,1,Karlson Returns,Adventure|Animation|Children,1970.0,3.2965179164813363
172587,5.0,1,Vacations in Prostokvashino,Animation,1980.0,3.2965179164813363
172589,5.0,1,Winter in Prostokvashino,Animation,1984.0,3.2965179164813363
172637,5.0,1,Priklyucheniya Kapitana Vrungelya,Action|Adventure|Animation|Comedy,1979.0,3.2965179164813363
3851,5.0,1,I'm the One That I Want,Comedy,2000.0,3.2965179164813363
1631,5.0,1,"Assignment, The",Action|Thriller,1997.0,3.2965179164813363
128087,5.0,1,Trinity and Sartana Are Coming,Comedy|Western,1972.0,3.2965179164813363
5537,5.0,1,Satin Rouge,Drama|Musical,2002.0,3.2965179164813363
166183,5.0,1,Junior and Karlson,Adventure|Animation|Children,1968.0,3.2965179164813363
31522,5.0,1,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die)",Drama,1979.0,3.2965179164813363
3096,5.0,1,My Man Godfrey,Comedy,1957.0,3.2965179164813363
126921,5.0,1,The Fox and the Hound 2,Adventure|Animation|Children|Comedy,2006.0,3.2965179164813363
141928,5.0,1,Bloodsucking Bastards,Comedy|Horror,2015.0,3.2965179164813363
172705,5.0,1,Tickling Giants,Documentary,2017.0,3.2965179164813363
112512,5.0,1,Colourful (Karafuru),Animation|Drama|Fantasy|Mystery,2010.0,3.2965179164813363
140133,5.0,1,Hollywood Chainsaw Hookers,Comedy|Horror,1988.0,3.2965179164813363
53578,5.0,1,"Valet, The (La doublure)",Comedy,2006.0,3.2965179164813363
70451,5.0,1,Max Manus,Action|Drama|War,2008.0,3.2965179164813363
164367,5.0,1,The Girl with All the Gifts,Drama|Horror|Sci-Fi|Thriller,2016.0,3.2965179164813363
4116,5.0,1,Hollywood Shuffle,Comedy,1987.0,3.2965179164813363
93008,5.0,1,"Very Potter Sequel, A",Comedy|Musical,2010.0,3.2965179164813363
93022,5.0,1,Miss Nobody,Comedy|Crime,2010.0,3.2965179164813363
107771,5.0,1,Only Lovers Left Alive,Drama|Horror|Romance,2013.0,3.2965179164813363
4402,5.0,1,Dr. Goldfoot and the Bikini Machine,Comedy,1965.0,3.2965179164813363
96935,5.0,1,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai),Comedy|Fantasy|Romance,2002.0,3.2965179164813363
496,5.0,1,What Happened Was...,Comedy|Drama|Romance|Thriller,1994.0,3.2965179164813363
103602,5.0,1,Craig Ferguson: I'm Here To Help,Comedy|Documentary,2013.0,3.2965179164813363
60737,5.0,1,Watching the Detectives,Comedy|Romance,2007.0,3.2965179164813363
124404,5.0,1,"Snowflake, the White Gorilla",Adventure|Animation|Children|Comedy,2011.0,3.2965179164813363
124851,5.0,1,Delirium,Adventure|Romance|Sci-Fi,2014.0,3.2965179164813363
53355,5.0,1,Sun Alley (Sonnenallee),Comedy|Romance,1999.0,3.2965179164813363
109241,5.0,1,On the Other Side of the Tracks (De l'autre côté du périph),Action|Comedy|Crime,2012.0,3.2965179164813363
104780,5.0,1,"Mystery of the Third Planet, The (Tayna tretey planety)",Adventure|Animation|Sci-Fi,1981.0,3.2965179164813363
84512,5.0,1,Girls About Town,Comedy,1931.0,3.2965179164813363
149350,5.0,1,Lumberjack Man,Comedy|Horror,2015.0,3.2965179164813363
149508,5.0,1,Spellbound,Comedy|Romance,2011.0,3.2965179164813363
5468,5.0,1,20 Million Miles to Earth,Sci-Fi,1957.0,3.2965179164813363
26147,5.0,1,"Thousand Clowns, A",Comedy|Drama|Romance,1965.0,3.2965179164813363
3086,5.0,1,Babes in Toyland,Children|Comedy|Fantasy|Musical,1934.0,3.2965179164813363
6408,5.0,1,Animals are Beautiful People,Comedy|Documentary,1974.0,3.2965179164813363
7096,5.0,1,Rivers and Tides,Documentary,2001.0,3.2965179164813363
142020,5.0,1,Oscar,Comedy,1967.0,3.2965179164813363
95843,5.0,1,Goodbye Charlie,Comedy|Fantasy|Romance,1964.0,3.2965179164813363
160644,5.0,1,Indignation,Drama,2016.0,3.2965179164813363
95175,5.0,1,Front of the Class,Drama,2008.0,3.2965179164813363
95311,5.0,1,Presto,Animation|Children|Comedy|Fantasy,2008.0,3.2965179164813363
163112,5.0,1,Winnie the Pooh Goes Visiting,Animation,1971.0,3.2965179164813363
3073,5.0,1,"Sandpiper, The",Drama|Romance,1965.0,3.2965179164813363
74226,5.0,1,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El)",Documentary|Drama,1992.0,3.2965179164813363
170777,5.0,1,There Once Was a Dog,Animation|Children|Comedy,1982.0,3.2965179164813363
3637,5.0,1,Vagabond (Sans toit ni loi),Drama,1985.0,3.2965179164813363
1759,5.0,1,"Four Days in September (O Que É Isso, Companheiro?)",Drama,1997.0,3.2965179164813363
152711,5.0,1,Who Killed Chea Vichea?,Documentary,2010.0,3.2965179164813363
6402,5.0,1,Siam Sunset,Comedy,1999.0,3.2965179164813363
165959,5.0,1,Alesha Popovich and Tugarin the Dragon,Animation|Comedy|Drama,2004.0,3.2965179164813363
6983,5.0,1,Jane Eyre,Drama|Romance,1944.0,3.2965179164813363
26587,5.0,1,"Decalogue, The (Dekalog)",Crime|Drama|Romance,1989.0,3.2965179164813363
8580,5.0,1,Into the Woods,Adventure|Comedy|Fantasy|Musical,1991.0,3.2965179164813363
84273,5.0,1,Zeitgeist: Moving Forward,Documentary,2011.0,3.2965179164813363
53280,5.0,1,"Breed, The",Horror|Thriller,2006.0,3.2965179164813363
158882,5.0,1,All Yours,Comedy|Drama|Romance,2016.0,3.2965179164813363
626,5.0,1,"Thin Line Between Love and Hate, A",Comedy,1996.0,3.2965179164813363
157775,5.0,1,Tenchi Muyô! In Love,Animation|Comedy,1996.0,3.2965179164813363
158027,5.0,1,SORI: Voice from the Heart,Drama|Sci-Fi,2016.0,3.2965179164813363
115727,5.0,1,Crippled Avengers (Can que) (Return of the 5 Deadly Venoms),Action|Adventure,1981.0,3.2965179164813363
114265,5.0,1,Laggies,Comedy|Romance,2014.0,3.2965179164813363
163925,5.0,1,"Wings, Legs and Tails",Animation|Comedy,1986.0,3.2965179164813363
91355,5.0,1,Asterix and the Vikings (Astérix et les Vikings),Adventure|Animation|Children|Comedy|Fantasy,2006.0,3.2965179164813363
91386,5.0,1,Happy Feet Two,Animation|Children|Comedy|IMAX,2011.0,3.2965179164813363
113829,5.0,1,"One I Love, The",Comedy|Drama|Romance,2014.0,3.2965179164813363
63859,3.388888888888889,18,Bolt,Action|Adventure|Animation|Children|Comedy,2008.0,3.295917849125708
2413,3.388888888888889,18,Clue,Comedy|Crime|Mystery|Thriller,1985.0,3.295917849125708
282,3.3375,40,Nell,Drama,1994.0,3.2958045971172014
2193,3.3375,40,Willow,Action|Adventure|Fantasy,1988.0,3.2958045971172014
174055,3.423076923076923,13,Dunkirk,Action|Drama|Thriller|War,2017.0,3.2955938688975897
1799,3.423076923076923,13,Suicide Kings,Comedy|Crime|Drama|Mystery|Thriller,1997.0,3.2955938688975897
2058,3.35,30,"Negotiator, The",Action|Crime|Drama|Mystery|Thriller,1998.0,3.295280171756852
2759,3.5,8,Dick,Comedy,1999.0,3.2952140300094506
4508,3.5,8,Gorillas in the Mist,Drama,1988.0,3.2952140300094506
7007,3.5,8,"Last Boy Scout, The",Action|Comedy|Crime|Drama|Thriller,1991.0,3.2952140300094506
783,3.3297872340425534,47,"Hunchback of Notre Dame, The",Animation|Children|Drama|Musical|Romance,1996.0,3.2950764303149294
6193,3.8333333333333335,3,Poolhall Junkies,Comedy|Drama|Thriller,2002.0,3.2947625234065687
8341,3.8333333333333335,3,Oliver Twist,Adventure|Crime|Drama,1948.0,3.2947625234065687
6183,3.8333333333333335,3,Pillow Talk,Comedy|Musical|Romance,1959.0,3.2947625234065687
7078,3.8333333333333335,3,Jezebel,Drama,1938.0,3.2947625234065687
935,3.8333333333333335,3,"Band Wagon, The",Comedy|Musical,1953.0,3.2947625234065687
